id,name,latitude_deg,longitude_deg,municipality,iata_code
21331,Venice Municipal Airport,27.07159996,-82.44029999,Venice,VNC
3898,Sheppard Air Force Base-Wichita Falls Municipal Airport,33.9888,-98.491898,Wichita Falls,SPS
3461,Cavern City Air Terminal,32.33750153,-104.2630005,Carlsbad,CNM
3606,Idaho Falls Regional Airport,43.514599,-112.070999,Idaho Falls,IDA
3937,Tyler Pounds Regional Airport,32.35409927,-95.40239716,Tyler,TYR
3797,Bremerton National Airport,47.49020004,-122.7649994,Bremerton,PWT
3660,Lawrence Municipal Airport,42.71720123,-71.12339783,Lawrence,LWM
3793,Oakland County International Airport,42.66550064,-83.42009735,Pontiac,PTK
21300,University Park Airport,40.84930038,-77.84870148,State College,SCE
20284,Borrego Valley Airport,33.25899887,-116.3209991,Borrego Springs,BXS
19885,Fort Collins Loveland Municipal Airport,40.4518013,-105.0110016,Fort Collins/Loveland,FNL
20223,Southern Wisconsin Regional Airport,42.62030029,-89.04160309,Janesville,JVL
20398,Lake County Airport,39.22029877,-106.3170013,Leadville,LXV
20829,Palm Beach County Glades Airport,26.78499985,-80.69339752,Pahokee,PHK
21400,Flagler County Airport,29.4673996,-81.20629883,Palm Coast,
20707,Rio Vista Municipal Airport,38.19340134,-121.7040024,Rio Vista,
21325,Visalia Municipal Airport,36.31869888,-119.3929977,Visalia,VIS
3897,Abraham Lincoln Capital Airport,39.84410095,-89.67790222,Springfield,SPI
3909,Sioux Gateway Col. Bud Day Field,42.40259933,-96.38439941,Sioux City,SUX
3404,Greater Binghamton/Edwin A Link field,42.20869827,-75.97979736,Binghamton,BGM
3591,Valley International Airport,26.22850037,-97.65440369,Harlingen,HRL
3891,Salina Municipal Airport,38.79100037,-97.65219879,Salina,SLN
3508,Elko Regional Airport,40.82490158,-115.7919998,Elko,EKO
20870,Tri Cities Airport,46.26470184,-119.1190033,Pasco,PSC
3865,Sawyer International Airport,46.35359955,-87.395401,Marquette,MQT
19648,Dupage Airport,41.90779877,-88.24859619,Chicago/West Chicago,DPA
19534,Concord Municipal Airport,43.20270157,-71.50229645,Concord,CON
19615,Barstow Daggett Airport,34.85369873,-116.7870026,Daggett,DAG
19882,Page Field,26.58659935,-81.86329651,Fort Myers,FMY
19661,Destin Executive Airport,30.40010071,-86.47149658,Destin,DSI
20547,Mariposa Yosemite Airport,37.51089859,-120.0400009,Mariposa,RMY
20945,Ramona Airport,33.03919983,-116.9150009,Ramona,
21099,Scappoose Industrial Airpark,45.77099991,-122.8619995,Scappoose,
21115,Witham Field,27.18169975,-80.22109985,Stuart,SUA
24915,Tillamook Airport,45.41820145,-123.814003,Tillamook,OTK
20212,Williamsburg Jamestown Airport,37.23920059,-76.7161026,Williamsburg,
21378,Willows Glenn County Airport,39.51639938,-122.2180023,Willows,WLW
3664,MBS International Airport,43.53290176,-84.07959747,Saginaw,MBS
3501,Chippewa Valley Regional Airport,44.86579895,-91.48429871,Eau Claire,EAU
3564,Central Nebraska Regional Airport,40.96749878,-98.30960083,Grand Island,GRI
3587,Memorial Field,34.47800064,-93.09619904,Hot Springs,HOT
3646,Crater Lake-Klamath Regional Airport,42.156101,-121.733002,Klamath Falls,LMT
3639,Lebanon Municipal Airport,43.62609863,-72.30419922,Lebanon,LEB
3662,Lynchburg Regional Preston Glenn Field,37.3266983,-79.20040131,Lynchburg,LYH
3527,Glacier Park International Airport,48.3105011,-114.2559967,Kalispell,FCA
3906,St Paul Downtown Holman Field,44.93450165,-93.05999756,St Paul,STP
3434,Bowling Green Warren County Regional Airport,36.96450043,-86.41970062,Bowling Green,BWG
3923,Space Coast Regional Airport,28.51479912,-80.79920197,Titusville,TIX
3955,Yellowstone Airport,44.68840027,-111.1179962,West Yellowstone,WYS
19314,Astoria Regional Airport,46.15800095,-123.8789978,Astoria,AST
19727,Needles Airport,34.7663002,-114.6230011,Needles,EED
20890,Provo Municipal Airport,40.21920013,-111.7229996,Provo,PVU
19242,Double Eagle II Airport,35.14519882,-106.7949982,Albuquerque,
19296,Apple Valley Airport,34.57529831,-117.185997,Apple Valley,APV
18945,Boulder City Municipal Airport,35.94749832,-114.8610001,Boulder City,BLD
19385,Hernando County Airport,28.47360039,-82.45539856,Brooksville,
19268,Corona Municipal Airport,33.89770126,-117.6019974,Corona,
19676,Danbury Municipal Airport,41.37149811,-73.48220062,Danbury,DXR
19660,Denton Municipal Airport,33.20069885,-97.19799805,Denton,
23952,Orcas Island Airport,48.70819855,-122.9100037,Eastsound,ESD
19983,Georgetown Municipal Airport,30.67880058,-97.67939758,Georgetown,
21632,Vance Brand Airport,40.1637001,-105.163002,Longmont,
20521,Marco Island Airport,25.99500084,-81.67250061,Marco Island,MRK
20507,Mojave Airport,35.05939865,-118.1520004,Mojave,MHV
3642,Lafayette Regional Airport,30.20529938,-91.98760223,Lafayette,LFT
3362,Arcata Airport,40.97809982,-124.1090012,Arcata/Eureka,ACV
3464,Columbia Regional Airport,38.81809998,-92.21959686,Columbia,COU
3468,Columbus Metropolitan Airport,32.5163002,-84.93890381,Columbus,CSG
3555,East Texas Regional Airport,32.38399887,-94.71150208,Longview,GGG
3759,Southwest Oregon Regional Airport,43.417099,-124.2460022,North Bend,OTH
3856,Roswell International Air Center Airport,33.30160141,-104.5309982,Roswell,ROW
3907,Spirit of St Louis Airport,38.66210175,-90.65200043,St Louis,SUS
3367,Allegheny County Airport,40.35440063,-79.93019867,Pittsburgh,AGC
3922,Tacoma Narrows Airport,47.26789856,-122.5780029,Tacoma,TIW
21280,Aurora State Airport,45.24710083,-122.7699966,Aurora,
20480,Merced Regional Macready Field,37.28469849,-120.5139999,Merced,MCE
20850,Northeast Philadelphia Airport,40.081902,-75.010597,Philadelphia,PNE
20141,Clermont County Airport,39.07839966,-84.21019745,Batavia,
16497,Bend Municipal Airport,44.09479904,-121.2009964,Bend,
18405,Brenham Municipal Airport,30.21899986,-96.3742981,Brenham,
19420,Skagit Regional Airport,48.47090149,-122.4209976,Burlington/Mount Vernon,MVW
20700,Cameron Park Airport,38.683998,-120.987999,Cameron Park,
20339,Lincoln Regional Karl Harder Field,38.90919876,-121.3509979,Lincoln,
21453,Oceano County Airport,35.10139847,-120.6220016,Oceano,
21060,North Central State Airport,41.92079926,-71.49140167,Pawtucket,SFZ
20804,Payson Airport,34.25680161,-111.3389969,Payson,PJB
3697,Monroe Regional Airport,32.51089859,-92.03769684,Monroe,MLU
3365,Alexandria International Airport,31.32740021,-92.54979706,Alexandria,AEX
3702,Minot International Airport,48.25939941,-101.2799988,Minot,MOT
3777,Pierre Regional Airport,44.38270187,-100.2860031,Pierre,PIR
3842,Reading Regional Carl A Spaatz Field,40.37850189,-75.96520233,Reading,RDG
3475,Conroe-North Houston Regional Airport,30.351801,-95.414497,Houston,CXO
3598,Hutchinson Municipal Airport,38.06549835,-97.86060333,Hutchinson,HUT
19956,Renner Field-Goodland Municipal Airport,39.37060165,-101.6989975,Goodland,GLD
19963,Greenville Downtown Airport,34.84790039,-82.34999847,Greenville,GMU
20107,San Marcos Regional Airport,29.8927,-97.862999,San Marcos,
20972,Richard Lloyd Jones Jr Airport,36.03960037,-95.98459625,Tulsa,RVS
16498,Boulder Municipal Airport,40.03939819,-105.2259979,Boulder,WBU
19488,Crystal River Airport,28.86730003,-82.57129669,Crystal River,
20283,Furnace Creek Airport,36.463799,-116.880997,Death Valley National Park,DTH
19654,Durango La Plata County Airport,37.1515007,-107.7539978,Durango,DRO
21445,Fallbrook Community Airpark,33.35419846,-117.2509995,Fallbrook,
19870,Fitchburg Municipal Airport,42.55410004,-71.75900269,Fitchburg,
19876,Fond du Lac County Airport,43.77119827,-88.48840332,Fond du Lac,FLD
18451,Columbia County Airport,42.29130173,-73.71029663,Hudson,HCC
20888,Hampton Roads Executive Airport,36.78020096,-76.44879913,Norfolk,
24683,Santa Paula Airport,34.34719849,-119.060997,Santa Paula,SZP
18384,Shelter Cove Airport,40.02759933,-124.072998,Shelter Cove,
24376,Harvey Field,47.90819931,-122.1050034,Snohomish,
13202,Minute Man Air Field,42.46049881,-71.51789856,Stow,
3482,Dubuque Regional Airport,42.40200043,-90.70950317,Dubuque,DBQ
3550,Garden City Regional Airport,37.92750168,-100.723999,Garden City,GCK
3634,Arnold Palmer Regional Airport,40.27590179,-79.40480042,Latrobe,LBE
3764,Barkley Regional Airport,37.06079865,-88.77380371,Paducah,PAH
3456,William R Fairchild International Airport,48.12020111,-123.5,Port Angeles,CLM
3850,Rock Springs Sweetwater County Airport,41.59420013,-109.0650024,Rock Springs,RKS
3870,Salisbury Ocean City Wicomico Regional Airport,38.34049988,-75.51029968,Salisbury,SBY
3608,New Castle Airport,39.67869949,-75.60649872,Wilmington,ILG
3859,Rutland - Southern Vermont Regional Airport,43.52939987,-72.94960022,Rutland,RUT
19275,San Luis Valley Regional Bergman Field,37.434898,-105.866997,Alamosa,ALS
5386,Merrill Field,61.21350098,-149.8439941,Anchorage,MRI
19406,Brainerd Lakes Regional Airport,46.39830017,-94.13809967,Brainerd,BRD
19357,Bryce Canyon Airport,37.70640183,-112.1449966,Bryce Canyon,BCE
19531,Coeur D'Alene - Pappy Boyington Field,47.77429962,-116.8199997,Coeur d'Alene,COE
19881,Four Corners Regional Airport,36.74119949,-108.2300034,Farmington,FMN
19731,Ellington Airport,29.6072998,-95.15879822,Houston,EFD
21109,Stinson Municipal Airport,29.33699989,-98.47109985,San Antonio,SSF
21216,Tonopah Airport,38.06019974,-117.086998,Tonopah,TPH
21213,Philip Billard Municipal Airport,39.06869888,-95.62249756,Topeka,TOP
3954,Cape May County Airport,39.00849915,-74.90830231,Wildwood,WWD
20180,Winslow Lindbergh Regional Airport,35.02190018,-110.7229996,Winslow,INW
19302,Ann Arbor Municipal Airport,42.22299957,-83.74559784,Ann Arbor,ARB
19955,Arlington Municipal Airport,32.66389847,-97.09429932,Arlington,
20300,Bakersfield Municipal Airport,35.32479858,-118.9960022,Bakersfield,
16708,George T Lewis Airport,29.135257,-83.04839,Cedar Key,
20038,Yampa Valley Airport,40.48120117,-107.2180023,Hayden,HDN
21374,Whiteman Airport,34.25930023,-118.413002,Los Angeles,WHP
19281,Anoka County-Blaine Arpt(Janes Field) Airport,45.14500046,-93.21140289,Minneapolis,
19529,Canyonlands Field,38.75500107,-109.7549973,Moab,CNY
19051,Northampton Airport,42.3280983,-72.61139679,Northampton,
20199,New Century Aircenter Airport,38.83089828,-94.89029694,Olathe,JCI
21057,Sanford Seacoast Regional Airport,43.39390182,-70.70800018,Sanford,SFM
20201,Santa Ynez Airport,34.60680008,-120.0759964,Santa Ynez,SQA
19954,Gatlinburg-Pigeon Forge Airport,35.85779953,-83.52870178,Sevierville,GKT
21101,Albert Whitted Airport,27.76510048,-82.6269989,St Petersburg,
21066,Shenandoah Valley Regional Airport,38.26380157,-78.89640045,Staunton/Waynesboro/Harrisonburg,SHD
21382,Westerly State Airport,41.34960175,-71.80339813,Westerly,WST
3948,Destin-Ft Walton Beach Airport,30.4832,-86.525398,Valparaiso,VPS
3532,Florence Regional Airport,34.1853981,-79.72389984,Florence,FLO
3683,Manhattan Regional Airport,39.14099884,-96.67079926,Manhattan,MHK
3674,Key Field,32.33259964,-88.75189972,Meridian,MEI
3781,Pellston Regional Airport of Emmet County Airport,45.57089996,-84.79669952,Pellston,PLN
3375,Waterloo Regional Airport,42.55709839,-92.40029907,Waterloo,ALO
3638,Rickenbacker International Airport,39.813801,-82.927803,Columbus,LCK
3366,Fort Worth Alliance Airport,32.98759842,-97.31880188,Fort Worth,AFW
3960,Youngstown Warren Regional Airport,41.26070023,-80.67910004,Youngstown/Warren,YNG
3581,Hickory Regional Airport,35.74110031,-81.38950348,Hickory,HKY
3472,Corvallis Municipal Airport,44.49720001,-123.2900009,Corvallis,CVO
3403,Mobile Downtown Airport,30.62680054,-88.06809998,Mobile,BFM
3514,Kenosha Regional Airport,42.59569931,-87.92780304,Kenosha,ENW
20329,Leesburg International Airport,28.82309914,-81.80870056,Leesburg,LEE
3649,Bowman Field,38.22800064,-85.66369629,Louisville,LOU
19571,Central Wisconsin Airport,44.77759933,-89.66680145,Mosinee,CWA
3867,San Bernardino International Airport,34.09540176,-117.2350006,San Bernardino,SBD
19760,Wendover Airport,40.71870041,-114.0309982,Wendover,ENV
20987,Ashland Municipal Sumner Parker Field,42.19029999,-122.6610031,Ashland,AHM
19540,St Louis Downtown Airport,38.5707016,-90.15619659,Cahokia/St Louis,CPS
21334,Cartersville Airport,34.12310028,-84.84870148,Cartersville,
20220,Concord Regional Airport,35.387798,-80.709099,Concord,USA
19986,Lee Gilmer Memorial Airport,34.27259827,-83.8302002,Gainesville,GVL
19970,Nevada County Air Park,39.22399902,-121.0029984,Grass Valley,
19994,Greeley–Weld County Airport,40.43740082,-104.6330032,Greeley,GXY
19635,Knoxville Downtown Island Airport,35.96390152,-83.87390137,Knoxville,
20692,Little River Airport,39.26200104,-123.7539978,Little River,
20377,Los Banos Municipal Airport,37.06290054,-120.8690033,Los Banos,LSN
20527,Mammoth Yosemite Airport,37.62409973,-118.8379974,Mammoth Lakes,MMH
20567,Montauk Airport,41.07649994,-71.92079926,Montauk,
20747,Ormond Beach Municipal Airport,29.30060005,-81.11360168,Ormond Beach,
20772,Oroville Municipal Airport,39.4878006,-121.6220016,Oroville,OVE
18853,Reno-Stead Airport,39.66740036,-119.8759995,Reno,
3515,Erie International Tom Ridge Field,42.08312701,-80.17386675,Erie,ERI
3359,Southwest Georgia Regional Airport,31.53549957,-84.19450378,Albany,ABY
5382,Ketchikan International Airport,55.35559845,-131.7140045,Ketchikan,KTN
3383,Watertown International Airport,43.9919014,-76.021698,Watertown,ART
3519,New Bedford Regional Airport,41.67610168,-70.95690155,New Bedford,EWB
3917,Tuscaloosa Regional Airport,33.22060013,-87.61139679,Tuscaloosa,TCL
3613,Smith Reynolds Airport,36.13370132,-80.22200012,Winston Salem,INT
3718,Yuba County Airport,39.09780121,-121.5699997,Marysville,MYV
19857,Findlay Airport,41.01350021,-83.66870117,Findlay,FDY
20565,Montrose Regional Airport,38.50979996,-107.8939972,Montrose,MTJ
20883,Pullman Moscow Regional Airport,46.7439,-117.110001,Pullman/Moscow,PUW
19359,Boca Raton Airport,26.37849998,-80.10769653,Boca Raton,BCT
3474,Calexico International Airport,32.66949844,-115.5130005,Calexico,CXL
19577,Carson Airport,39.19219971,-119.7340012,Carson City,CSN
20234,Charleston Executive Airport,32.70090103,-80.00289917,Charleston,
19515,Chehalis Centralia Airport,46.67699814,-122.9830017,Chehalis,CLS
19562,Cross City Airport,29.63549995,-83.10479736,Cross City,CTY
17175,University Airport,38.53150177,-121.7860031,Davis,
19903,Front Range Airport,39.78530121,-104.5429993,Denver,
20093,East Hampton Airport,40.95959854,-72.25180054,East Hampton,HTO
20214,Jack Edwards Airport,30.29050064,-87.67179871,Gulf Shores,GUF
19768,Kerrville Municipal Louis Schreiner Field,29.97669983,-99.08570099,Kerrville,ERV
20397,Lee's Summit Municipal Airport,38.95970154,-94.37139893,Lee's Summit,
18502,Lodi Airport,38.20240021,-121.2679977,Lodi,
20554,Dare County Regional Airport,35.91899872,-75.69550323,Manteo,MEO
20226,John C Tune Airport,36.18239975,-86.88670349,Nashville,
21286,Bermuda Dunes Airport,33.74840164,-116.2750015,Palm Springs,UDD
20830,St Clair County International Airport,42.9109993,-82.52890015,Port Huron,PHN
20880,Porterville Municipal Airport,36.02959824,-119.0630035,Porterville,PTV
7506,Sonoma Valley Airport,38.2234993,-122.4499969,Schellville/Sonoma,
19330,Marana Regional Airport,32.4095993,-111.2180023,Tucson,AVW
19691,Wickenburg Municipal Airport,33.96889877,-112.7990036,Wickenburg,
3623,Joplin Regional Airport,37.15179825,-94.49829865,Joplin,JLN
3423,Southeast Texas Regional Airport,29.95079994,-94.02069855,Beaumont/Port Arthur,BPT
3520,Coastal Carolina Regional Airport,35.07300186,-77.04290009,New Bern,EWN
3776,Pocatello Regional Airport,42.90980148,-112.5960007,Pocatello,PIH
3843,Roberts Field,44.2541008,-121.1500015,Redmond,RDM
3364,Andrews Air Force Base,38.810799,-76.866997,Camp Springs,ADW
3630,Laramie Regional Airport,41.31209946,-105.6750031,Laramie,LAR
3575,Gary Chicago International Airport,41.61629868,-87.41280365,Gary,GYY
3590,Bowerman Airport,46.97119904,-123.9369965,Hoquiam,HQM
3677,Mansfield Lahm Regional Airport,40.82139969,-82.51660156,Mansfield,MFD
3888,Salem Municipal Airport/McNary Field,44.90950012,-123.0029984,Salem,SLE
3572,Gallup Municipal Airport,35.51110077,-108.7890015,Gallup,GUP
3871,Schenectady County Airport,42.85250092,-73.92890167,Schenectady,SCH
3433,Beverly Municipal Airport,42.58420181,-70.91649628,Beverly,BVY
19377,Eastern Sierra Regional Airport,37.37310028,-118.3639984,Bishop,BIH
3493,Deming Municipal Airport,32.26229858,-107.7210007,Deming,DMN
20109,Hays Regional Airport,38.84220123,-99.27320099,Hays,HYS
3607,Greater Kankakee Airport,41.07139969,-87.84629822,Kankakee,IKK
20482,Mason City Municipal Airport,43.15779877,-93.33129883,Mason City,MCW
20752,Newport Municipal Airport,44.58039856,-124.0579987,Newport,
20940,Griffiss International Airport,43.23379898,-75.40699768,Rome,RME
20188,Sloulin Field International Airport,48.17789841,-103.6419983,Williston,ISN
18608,Angwin Parrett Field,38.57849884,-122.4349976,Angwin,
19325,Auburn Opelika Robert G. Pitts Airport,32.61510086,-85.43399811,Auburn,AUO
19423,Brownwood Regional Airport,31.79360008,-98.95649719,Brownwood,BWD
21198,Collin County Regional At Mc Kinney Airport,33.17789841,-96.59049988,Dallas,
21168,Gillespie County Airport,30.2432003,-98.90920258,Fredericksburg,
19940,Glendale Municipal Airport,33.52690125,-112.2949982,Glendale,
19984,Gunnison Crested Butte Regional Airport,38.53390121,-106.9329987,Gunnison,GUC
20102,North Perry Airport,26.0012,-80.2407,Hollywood,HWO
21403,Miami Homestead General Aviation Airport,25.499201,-80.554296,Homestead,
